EXTERNALIDENTIFIER,DEPTH,HEIGHT,WIDTH,MAXDIM,MINDIM,TRAILERCASEQUANTITY,WEIGHT,TCWEIGHT,PPA,MAPE,ITEMVELOCITY,UNITSPERLARGETOTE,UNITSPERSMALLTOTE,UNITSPERQUARTERTOTE,UNITSPERHALFTOTE,RECOMMENDED_PPA,NEED_TO_CHANGE
566720033,8.75,2,10.5,10.5,2,6,1.96,11.74,PICK_MODULE,39.72,4.509090909,29,14,3,7,MATRIX,Y
575999030,8,10,7,10,7,1,13.1,13.1,PICK_MODULE,27.08,4.509090909,9,5,1,2,MATRIX,Y
564211754,7.5,4,7.5,7.5,4,6,0.5,3.01,PICK_MODULE,101.4,4.509090909,23,12,3,6,MATRIX,Y
567339497,3.5,3,8,8,3,6,0.35,2.11,PICK_MODULE,78.45,4.509090909,63,32,7,16,MATRIX,Y
569985820,8,3.5,3,8,3,24,0.24,5.73,PICK_MODULE,117.24,4.509090909,63,32,7,16,MATRIX,Y
569102606,6.25,0.1,9.25,9.25,0.1,72,0.15,10.83,PICK_MODULE,66.64,4.509090909,908,460,107,227,MATRIX,Y
567668882,6,5.19,8,8,5.19,1,5.32,5.32,PICK_MODULE,71.37,4.509090909,21,11,2,5,MATRIX,Y
70061021,5.75,5.75,10.25,10.25,5.75,4,1.1,4.41,PICK_MODULE,60.1,4.490909091,15,8,2,4,MATRIX,Y
556294160,5,9.5,5,9.5,5,2,1.05,2.11,PICK_MODULE,133.17,4.490909091,22,11,3,6,MATRIX,Y
550641321,7.5,2,5,7.5,2,6,0.25,1.5,PICK_MODULE,13.57,4.490909091,70,35,8,17,MATRIX,Y
4077428,3.5,2,5.5,5.5,2,48,0.18,8.67,PICK_MODULE,79.04,4.490909091,136,69,16,34,MATRIX,Y
565665678,15,0.33,15.75,15.75,0.33,12,0.2,2.41,PICK_MODULE,71.38,4.490909091,67,34,8,17,MATRIX,Y
568032159,6.3,3.25,11.4,11.4,3.25,6,3.51,21.07,PICK_MODULE,53.09,4.490909091,22,11,3,6,MATRIX,Y
551161244,4,3,6,6,3,6,0.55,3.31,PICK_MODULE,73.33,4.490909091,73,37,9,18,MATRIX,Y
567168132,3.5,2.75,3.5,3.5,2.75,12,0.9,10.84,PICK_MODULE,66.57,4.490909091,156,79,18,39,MATRIX,Y
568295338,12,3.5,12,12,3.5,4,1.4,5.62,PICK_MODULE,76,4.490909091,10,5,1,3,MATRIX,Y
573020000,6,0.75,6.5,6.5,0.75,8,0.6,4.81,PICK_MODULE,98.18,4.490909091,179,91,21,45,MATRIX,Y
572431593,14.5,1,10.75,14.5,1,6,1.05,6.32,PICK_MODULE,36.78,4.490909091,34,17,4,8,MATRIX,Y
573973773,12,4.75,4.75,12,4.75,2,2.16,4.31,PICK_MODULE,51.78,4.490909091,19,10,2,5,MATRIX,Y
577654005,4.5,6,4,6,4,4,0.2,0.8,PICK_MODULE,32.36,4.490909091,49,25,6,12,MATRIX,Y
575569383,8.05,8.05,4,8.05,4,3,3.21,9.63,PICK_MODULE,25.57,4.490909091,20,10,2,5,MATRIX,Y
563055618,10,9.5,9.75,10,9.5,1,4.97,4.97,PICK_MODULE,63.51,4.490909091,6,3,1,1,MATRIX,Y
9231193,7.6,7.6,4.3,7.6,4.3,12,1.75,21.05,PICK_MODULE,44.38,4.472727273,21,11,2,5,MATRIX,Y
264533,3,7,2,7,2,6,0.5,3.01,PICK_MODULE,89.38,4.472727273,125,63,15,31,MATRIX,Y
554464616,6.25,2,7.75,7.75,2,12,0.9,10.84,PICK_MODULE,63.82,4.472727273,54,27,6,14,MATRIX,Y
4068445,4.5,3,5.5,5.5,3,6,0.65,3.91,PICK_MODULE,98.95,4.472727273,71,36,8,18,MATRIX,Y
572008129,5,5.75,7.25,7.25,5,2,1.75,3.51,PICK_MODULE,69.4,4.472727273,25,13,3,6,MATRIX,Y
564263389,13.75,6,9,13.75,6,2,1.05,2.11,PICK_MODULE,56.08,4.472727273,7,4,1,2,MATRIX,Y
574264232,7.25,3,3.75,7.25,3,4,0.55,2.2,PICK_MODULE,47.74,4.472727273,64,33,8,16,MATRIX,Y
569985833,5,4,7,7,4,12,1.2,14.44,PICK_MODULE,29.85,4.472727273,38,19,4,9,MATRIX,Y
573929830,3.75,9,8,9,3.75,6,0.7,4.21,PICK_MODULE,51.96,4.472727273,19,10,2,5,MATRIX,Y
566974360,11.5,8,3,11.5,3,3,2.22,6.65,PICK_MODULE,44.3,4.472727273,19,10,2,5,MATRIX,Y
550263105,9,3,7,9,3,5,1.05,5.27,PICK_MODULE,70.06,4.454545455,28,14,3,7,MATRIX,Y
563472369,10,5,7.25,10,5,1,1.65,1.65,PICK_MODULE,45.8,4.454545455,14,7,2,4,MATRIX,Y
553480488,17.25,1,11.25,17.25,1,6,1.65,9.92,PICK_MODULE,89.85,4.454545455,27,14,3,7,MATRIX,Y
565426453,11,0.39,25,25,0.39,36,0.6,21.66,PICK_MODULE,42.87,4.454545455,49,25,6,12,MATRIX,Y
573360413,6,5.75,6,6,5.75,6,1.81,10.83,PICK_MODULE,85.98,4.454545455,25,13,3,6,MATRIX,Y
551302202,11,1.46,11,11,1.46,6,2.71,16.26,PICK_MODULE,38.59,4.454545455,30,15,3,7,MATRIX,Y
553420485,2,0.75,7.25,7.25,0.75,6,0.05,0.29,PICK_MODULE,58.41,4.454545455,483,245,57,120,MATRIX,Y
573061818,7.3,1.75,7.75,7.75,1.75,6,1.07,6.42,PICK_MODULE,74.76,4.454545455,53,27,6,13,MATRIX,Y
554730517,7,6,6.75,7,6,2,2.46,4.92,PICK_MODULE,74.33,4.454545455,19,9,2,5,MATRIX,Y
1389267,2.25,2.25,9,9,2.25,6,0.8,4.81,PICK_MODULE,48.53,4.436363636,115,58,14,29,MATRIX,Y
9212244,5,8,4,8,4,6,1.44,8.65,PICK_MODULE,56.67,4.436363636,33,17,4,8,MATRIX,Y
566081288,5.75,1.5,7.75,7.75,1.5,12,0.7,8.42,PICK_MODULE,89.79,4.436363636,79,40,9,20,MATRIX,Y
9207020,7,2.7,4.5,7,2.7,6,0.45,2.71,PICK_MODULE,12.5,4.436363636,62,31,7,15,MATRIX,Y
571856522,6.25,6,2,6.25,2,5,0.4,2,PICK_MODULE,64.18,4.436363636,70,35,8,17,MATRIX,Y
569985828,6.75,4,4.5,6.75,4,20,0.55,11.02,PICK_MODULE,103.13,4.436363636,43,22,5,11,MATRIX,Y
576476571,8,7,2,8,2,6,0.65,3.9,PICK_MODULE,125.36,4.436363636,47,24,6,12,MATRIX,Y
576049145,3.25,1.25,1.25,3.25,1.25,24,0.05,1.2,PICK_MODULE,53.64,4.436363636,1034,524,122,258,MATRIX,Y
9295442,3,1,4,4,1,12,0.25,3,PICK_MODULE,26,4.418181818,438,222,51,109,MATRIX,Y
901969,4,5.75,1,5.75,1,6,0.05,0.3,PICK_MODULE,60.34,4.418181818,228,116,27,57,MATRIX,Y
568427045,5.5,8.5,1,8.5,1,6,0.75,4.52,PICK_MODULE,37.78,4.418181818,112,57,13,28,MATRIX,Y
211832,7,5.5,3,7,3,6,0.55,3.31,PICK_MODULE,156.41,4.4,45,23,5,11,MATRIX,Y
563201107,7.5,7.5,13,13,7.5,2,1.9,3.81,PICK_MODULE,58.95,4.4,7,4,1,2,MATRIX,Y
564688829,2.5,1,11.5,11.5,1,10,0.15,1.5,PICK_MODULE,85.34,4.4,183,93,21,46,MATRIX,Y
556837246,9.75,2.87,10,10,2.87,2,2.01,4.01,PICK_MODULE,108.13,4.4,19,10,2,5,MATRIX,Y
568411746,10.25,10.25,12.25,12.25,10.25,1,5.97,5.97,PICK_MODULE,125.93,4.4,4,2,0,1,MATRIX,Y
576320523,16.2,3.95,12.5,16.2,3.95,6,1.1,6.62,PICK_MODULE,61.17,4.4,7,3,1,2,MATRIX,Y
557161610,7.5,2.33,11,11,2.33,4,1.05,4.21,PICK_MODULE,92.39,4.4,27,14,3,7,MATRIX,Y
556400769,4.5,10.75,3.75,10.75,3.75,4,3.51,14.04,PICK_MODULE,102.89,4.4,29,15,3,7,MATRIX,Y
574446098,5,4.4,7.25,7.25,4.4,6,1.17,7.04,PICK_MODULE,40.44,4.4,33,17,4,8,MATRIX,Y
556700787,9,4,7,9,4,3,1.15,3.46,PICK_MODULE,49.32,4.4,21,11,2,5,MATRIX,Y
567180077,6.75,5.75,9,9,5.75,2,1.45,2.91,PICK_MODULE,18.63,4.4,15,8,2,4,MATRIX,Y
553091831,1.75,1.75,6.75,6.75,1.75,12,0.35,4.22,PICK_MODULE,97.3,4.381818182,254,129,30,63,MATRIX,Y
555993576,4.25,3.75,2.25,4.25,2.25,24,0.3,7.22,PICK_MODULE,97.11,4.381818182,146,74,17,37,MATRIX,Y
555474202,8.5,8.5,11.5,11.5,8.5,1,3.11,3.11,PICK_MODULE,15.66,4.381818182,6,3,1,2,MATRIX,Y
568285293,5.25,2.75,8,8,2.75,12,0.8,9.61,PICK_MODULE,70.72,4.381818182,45,23,5,11,MATRIX,Y
576257314,23.75,1,17,23.75,1,12,1.25,15.03,PICK_MODULE,59.79,4.381818182,13,7,2,3,MATRIX,Y
566082275,17,1,11,17,1,6,1.45,8.73,PICK_MODULE,61.43,4.381818182,28,14,3,7,MATRIX,Y
572683910,7.5,10.75,4.5,10.75,4.5,4,5.37,21.47,PICK_MODULE,74.66,4.381818182,14,7,2,4,MATRIX,Y
570797771,5.5,9,9,9,5.5,2,2.91,5.82,PICK_MODULE,34.94,4.381818182,12,6,1,3,MATRIX,Y
565924294,5.25,2.5,8,8,2.5,6,0.53,3.19,PICK_MODULE,74.7,4.381818182,50,25,6,12,MATRIX,Y
551155319,14,6.75,13.75,14,6.75,4,6.67,26.69,PICK_MODULE,46.42,4.363636364,4,2,0,1,MATRIX,Y
550843262,4,8.25,1.75,8.25,1.75,12,0.95,11.44,PICK_MODULE,13.33,4.363636364,91,46,11,23,MATRIX,Y
564405767,4.25,1.25,6.25,6.25,1.25,18,0.2,3.61,PICK_MODULE,37.83,4.363636364,158,80,19,39,MATRIX,Y
567820905,4,7,4,7,4,2,1,2,PICK_MODULE,68.84,4.363636364,47,24,6,12,MATRIX,Y
570953893,7.75,0.25,11,11,0.25,1,0.5,0.5,PICK_MODULE,94.86,4.363636364,246,125,29,61,MATRIX,Y
573907555,4,10,2.75,10,2.75,3,2.31,6.92,PICK_MODULE,35.33,4.363636364,48,24,6,12,MATRIX,Y
564664139,2.5,5.5,1.25,5.5,1.25,12,0.25,3,PICK_MODULE,62.48,4.363636364,305,155,36,76,MATRIX,Y
567471157,11.2,3,8.5,11.2,3,3,1.3,3.91,PICK_MODULE,44.11,4.363636364,18,9,2,5,MATRIX,Y
567392307,3.5,2.75,2.75,3.5,2.75,1,0.35,0.35,PICK_MODULE,71.78,4.363636364,198,100,23,50,MATRIX,Y
574131594,6,8,6,8,6,6,0.25,1.5,PICK_MODULE,87.06,4.363636364,18,9,2,5,MATRIX,Y
573565023,13.25,8.25,11.25,13.25,8.25,1,5.27,5.27,PICK_MODULE,117.6,4.363636364,4,2,1,1,MATRIX,Y
562914527,6.5,5,7,7,5,4,0.85,3.41,PICK_MODULE,51,4.363636364,23,12,3,6,MATRIX,Y
565900088,9,7,9,9,7,1,14.35,14.35,OFFLINE_PICK,111.78,4.345454545,9,5,1,2,MATRIX,Y
563035350,3.5,3.25,5.25,5.25,3.25,4,0.15,0.6,PICK_MODULE,22.64,4.345454545,88,45,10,22,MATRIX,Y
555592959,4.5,10,2.25,10,2.25,6,1.2,7.22,PICK_MODULE,63.08,4.345454545,52,26,6,13,MATRIX,Y
576141860,10,8,9,10,8,1,10.34,10.34,PICK_MODULE,102.33,4.345454545,7,4,1,2,MATRIX,Y
555688429,7.75,2.25,7.75,7.75,2.25,4,2.61,10.44,PICK_MODULE,84.95,4.345454545,39,20,5,10,MATRIX,Y
569794503,12,2,14.5,14.5,2,12,1.71,20.47,PICK_MODULE,66.16,4.345454545,15,8,2,4,MATRIX,Y
572626410,9,3,10,10,3,6,0.4,2.41,PICK_MODULE,120.49,4.345454545,19,10,2,5,MATRIX,Y
567392829,7.25,3,10,10,3,1,1.34,1.34,PICK_MODULE,42.32,4.345454545,24,12,3,6,MATRIX,Y
556080631,9.25,8.75,18,18,8.75,1,7.78,7.78,OFFLINE_PICK,43.78,4.327272727,4,2,0,1,MATRIX,Y
941118,11,1.83,16,16,1.83,6,2.86,17.15,PICK_MODULE,23.12,4.327272727,16,8,2,4,MATRIX,Y
564125767,5,3,4,5,3,24,0.4,9.63,PICK_MODULE,137.52,4.327272727,88,44,10,22,MATRIX,Y
556679727,2,2,9,9,2,4,1.05,4.21,PICK_MODULE,107.26,4.327272727,146,74,17,36,MATRIX,Y
576317237,11,13,2,13,2,12,1.35,16.25,PICK_MODULE,43.3,4.327272727,18,9,2,5,MATRIX,Y
567254725,8.25,11.5,5,11.5,5,2,7.37,14.75,PICK_MODULE,78.15,4.327272727,11,6,1,3,MATRIX,Y
574364122,2.9,2.9,3.45,3.45,2.9,12,0.4,4.81,PICK_MODULE,100.17,4.327272727,181,92,21,45,MATRIX,Y
572765223,6,9.6,2.9,9.6,2.9,6,0.95,5.71,PICK_MODULE,20.57,4.327272727,31,16,4,8,MATRIX,Y
554667477,6,1.5,7.25,7.25,1.5,8,0.85,6.81,PICK_MODULE,38.38,4.327272727,80,41,9,20,MATRIX,Y
554902321,10.25,3,9,10.25,3,3,2.09,6.29,PICK_MODULE,70.57,4.309090909,19,10,2,5,MATRIX,Y
557966896,9.5,1,9,9.5,1,48,0.55,26.44,PICK_MODULE,65.03,4.309090909,61,31,7,15,MATRIX,Y
553607637,7.5,2,5,7.5,2,12,1.25,15.05,PICK_MODULE,31.5,4.309090909,70,35,8,17,MATRIX,Y
574961716,11,3,6,11,3,4,0.55,2.2,PICK_MODULE,32.05,4.309090909,27,13,3,7,MATRIX,Y
294292,4.75,1,2.5,4.75,1,12,0.35,4.19,PICK_MODULE,24.67,4.309090909,442,224,52,110,MATRIX,Y
566015111,3.12,9.25,5.25,9.25,3.12,3,2.41,7.22,PICK_MODULE,42.62,4.309090909,35,18,4,9,MATRIX,Y
575227585,2.75,9.75,4,9.75,2.75,3,2.31,6.92,PICK_MODULE,50.67,4.309090909,49,25,6,12,MATRIX,Y
552393939,3.1,8,3.1,8,3.1,4,0.7,2.81,PICK_MODULE,69.19,4.309090909,68,35,8,17,MATRIX,Y
1774386,5,12,10,12,5,6,2.01,12.04,PICK_MODULE,61.55,4.290909091,9,4,1,2,MATRIX,Y
558253259,8,4.5,10.5,10.5,4.5,3,4.06,12.19,PICK_MODULE,120.3,4.290909091,14,7,2,3,MATRIX,Y
570625275,8.5,10.5,2,10.5,2,20,1.35,27.09,PICK_MODULE,68.03,4.290909091,29,15,3,7,MATRIX,Y
573582979,6.7,2.5,8,8,2.5,8,0.5,4.01,PICK_MODULE,102.32,4.290909091,39,20,5,10,MATRIX,Y
572034355,8.75,2,6,8.75,2,3,1.86,5.57,PICK_MODULE,50.7,4.290909091,50,25,6,12,MATRIX,Y
573930625,15.25,4.25,16.5,16.5,4.25,2,4.06,8.13,PICK_MODULE,116.24,4.290909091,5,2,1,1,MATRIX,Y
573608206,7.5,1.5,8,8,1.5,8,0.5,4,PICK_MODULE,280.12,4.290909091,58,30,7,15,MATRIX,Y
571235810,7,2,4,7,2,12,0.9,10.83,PICK_MODULE,43,4.290909091,94,48,11,23,MATRIX,Y
575955327,10,2,10,10,2,6,0.5,3,PICK_MODULE,70.86,4.290909091,26,13,3,7,MATRIX,Y
573360425,13,1,6,13,1,4,0.7,2.81,PICK_MODULE,23.47,4.290909091,67,34,8,17,MATRIX,Y
575409631,24,13,3.25,24,3.25,3,4.16,12.49,PICK_MODULE,33.2,4.290909091,5,3,1,1,MATRIX,Y
565218891,5.25,1.5,3.5,5.25,1.5,12,0.6,7.22,PICK_MODULE,17.52,4.290909091,190,97,22,48,MATRIX,Y
553143053,8.3,6.3,1.9,8.3,1.9,12,0.95,11.42,PICK_MODULE,80.83,4.272727273,53,27,6,13,MATRIX,Y
555662321,7.5,3,4,7.5,3,12,1.1,13.25,PICK_MODULE,31.85,4.272727273,58,30,7,15,MATRIX,Y
555518202,2,1,9,9,1,36,0.1,3.58,PICK_MODULE,77.34,4.272727273,292,148,34,73,MATRIX,Y
551353351,3.75,9.75,2,9.75,2,12,1.25,15,PICK_MODULE,46.7,4.272727273,72,36,8,18,MATRIX,Y
555840805,6,4.5,1.5,6,1.5,36,0.3,10.83,PICK_MODULE,85.48,4.272727273,130,66,15,32,MATRIX,Y
564205276,3.75,1.75,7.25,7.25,1.75,8,0.15,1.2,PICK_MODULE,87.96,4.272727273,110,56,13,28,MATRIX,Y
576474204,11.5,4.5,7.5,11.5,4.5,1,5.32,5.32,PICK_MODULE,17.47,4.272727273,14,7,2,3,MATRIX,Y
563854376,12,4,8,12,4,4,0.6,2.41,PICK_MODULE,48,4.272727273,14,7,2,3,MATRIX,Y
571417691,6,9,3.5,9,3.5,4,1.1,4.41,PICK_MODULE,64.7,4.272727273,28,14,3,7,MATRIX,Y
568170168,6.25,6,2.5,6.25,2.5,5,0.25,1.25,PICK_MODULE,105.79,4.272727273,56,28,7,14,MATRIX,Y
574234775,6,3.75,4.25,6,3.75,3,1.9,5.71,PICK_MODULE,152.37,4.272727273,55,28,6,14,MATRIX,Y
575875292,11.25,7.75,2.5,11.25,2.5,4,0.85,3.41,PICK_MODULE,82.64,4.272727273,24,12,3,6,MATRIX,Y
565653428,18,16,4,18,4,2,4.87,9.73,PICK_MODULE,96.07,4.272727273,5,2,1,1,MATRIX,Y
568505759,11,3,5,11,3,1,4.37,4.37,PICK_MODULE,98.38,4.272727273,32,16,4,8,MATRIX,Y
550135756,2.75,5.5,1.25,5.5,1.25,12,0.05,0.58,PICK_MODULE,72.43,4.254545455,278,141,33,69,MATRIX,Y
577051308,10.5,11.25,5.5,11.25,5.5,3,2.16,6.47,PICK_MODULE,39.34,4.254545455,8,4,1,2,MATRIX,Y
565488556,14,7,9.5,14,7,1,18.21,18.21,OFFLINE_PICK,155.25,4.254545455,6,3,1,1,MATRIX,Y
555669585,8.75,2.75,9.25,9.25,2.75,3,2.06,6.17,PICK_MODULE,92.02,4.254545455,24,12,3,6,MATRIX,Y
553864908,5,1.25,6.75,6.75,1.25,7,0.55,3.86,PICK_MODULE,20.17,4.254545455,124,63,15,31,MATRIX,Y
555135953,12,0.25,9.25,12,0.25,24,0.4,9.61,PICK_MODULE,102.26,4.254545455,189,96,22,47,MATRIX,Y
568216644,5.25,1.5,6,6,1.5,4,0.9,3.61,PICK_MODULE,63.78,4.254545455,111,56,13,28,MATRIX,Y
566249173,2,8.5,4,8.5,2,6,1.3,7.83,PICK_MODULE,57.5,4.254545455,77,39,9,19,MATRIX,Y
568423910,2,8.5,4.75,8.5,2,12,1.35,16.26,PICK_MODULE,102.2,4.254545455,65,33,8,16,MATRIX,Y
573583748,3.9,6,2,6,2,12,1.9,22.86,PICK_MODULE,29.58,4.254545455,112,57,13,28,MATRIX,Y
564272803,10.25,2,7,10.25,2,18,0.85,15.33,PICK_MODULE,57.95,4.254545455,37,19,4,9,MATRIX,Y
569929002,20,1,12.25,20,1,6,1.6,9.62,PICK_MODULE,67.34,4.254545455,21,11,3,5,MATRIX,Y
573929826,7.5,4,7.5,7.5,4,3,0.6,1.81,PICK_MODULE,80.83,4.254545455,23,12,3,6,MATRIX,Y
572730924,5,6,5,6,5,4,1.5,6.02,PICK_MODULE,115.89,4.254545455,35,18,4,9,MATRIX,Y
573482041,2.25,3.25,2,3.25,2,72,0.25,18,PICK_MODULE,30.75,4.254545455,359,182,42,90,MATRIX,Y
574663501,7.75,3.25,12.5,12.5,3.25,12,1.28,15.4,OFFLINE_PICK,136.89,4.254545455,17,8,2,4,MATRIX,Y
570172380,11.25,9.25,10.25,11.25,9.25,1,5.07,5.07,OFFLINE_PICK,117.09,4.236363636,5,2,1,1,MATRIX,Y
555279632,4,1.5,2.5,4,1.5,24,0.35,8.39,PICK_MODULE,91.31,4.236363636,350,177,41,87,MATRIX,Y
566082018,8,3,11.25,11.25,3,4,1.15,4.61,PICK_MODULE,29.77,4.236363636,19,10,2,5,MATRIX,Y
4687542,2.25,5,1,5,1,12,0.2,2.39,PICK_MODULE,138.38,4.236363636,467,236,55,116,MATRIX,Y
568064672,5,3,3,5,3,24,0.85,20.44,PICK_MODULE,36.66,4.236363636,117,59,14,29,MATRIX,Y
571128121,10.75,10.25,5.75,10.75,5.75,1,7.33,7.33,PICK_MODULE,90.43,4.236363636,8,4,1,2,MATRIX,Y
570653671,7,2.5,6,7,2.5,6,1.3,7.81,PICK_MODULE,60.97,4.236363636,50,25,6,12,MATRIX,Y
567447889,3.25,3.25,8.25,8.25,3.25,4,1.1,4.41,PICK_MODULE,24.94,4.236363636,60,31,7,15,MATRIX,Y
9263282,6.25,5.25,3.75,6.25,3.75,8,1.96,15.65,PICK_MODULE,52.33,4.218181818,43,22,5,11,MATRIX,Y
576264620,12.75,5,8.25,12.75,5,4,3.06,12.23,OFFLINE_PICK,82.27,4.218181818,10,5,1,2,MATRIX,Y
567890519,12.75,2.5,9.5,12.75,2.5,8,1.5,12.04,OFFLINE_PICK,27.6,4.218181818,17,9,2,4,MATRIX,Y
1585111,9,8,4.5,9,4.5,2,0.9,1.81,PICK_MODULE,17.45,4.218181818,16,8,2,4,MATRIX,Y
554845890,2.5,1.75,6,6,1.75,12,0.35,4.22,PICK_MODULE,59.66,4.218181818,200,101,24,50,MATRIX,Y
551829970,3,5,3,5,3,12,1.35,16.25,PICK_MODULE,21.75,4.218181818,117,59,14,29,MATRIX,Y
575268774,3,6.5,0.75,6.5,0.75,48,0.05,2.34,PICK_MODULE,110.4,4.218181818,359,182,42,90,MATRIX,Y
567024531,3.5,2,4.5,4.5,2,6,0.44,2.64,PICK_MODULE,57,4.218181818,167,84,20,42,MATRIX,Y
572119794,4.75,2,10.5,10.5,2,3,0.6,1.81,PICK_MODULE,79.55,4.218181818,53,27,6,13,MATRIX,Y
568062381,7,1.62,4.5,7,1.62,6,0.9,5.42,PICK_MODULE,41.91,4.218181818,103,52,12,26,MATRIX,Y
572702765,9.25,9,15.75,15.75,9,1,6.67,6.67,PICK_MODULE,29.24,4.218181818,4,2,0,1,MATRIX,Y
574034409,7,3.75,7,7,3.75,12,1.6,19.25,PICK_MODULE,99.25,4.218181818,29,14,3,7,MATRIX,Y
573582969,7,1,8,8,1,8,0.5,4,PICK_MODULE,67.11,4.218181818,94,48,11,23,MATRIX,Y
565591828,4,7,4,7,4,4,2.51,10.03,PICK_MODULE,21.47,4.218181818,47,24,6,12,MATRIX,Y
1311000,11,10.5,5.5,11,5.5,4,1.45,5.81,PICK_MODULE,113.27,4.2,8,4,1,2,MATRIX,Y
555932999,15.25,7,9,15.25,7,1,8.23,8.23,PICK_MODULE,55.01,4.2,5,3,1,1,MATRIX,Y
9214079,4,1,8,8,1,6,1.2,7.22,PICK_MODULE,24,4.2,164,83,19,41,MATRIX,Y
554193401,4.5,6,6.5,6.5,4.5,4,4.62,18.46,PICK_MODULE,29.38,4.2,30,15,4,7,MATRIX,Y
551408162,1.25,3.25,1.25,3.25,1.25,3,0.1,0.3,PICK_MODULE,64.43,4.2,1034,524,122,258,MATRIX,Y
572485104,3.3,5.9,2.9,5.9,2.9,12,0.3,3.61,PICK_MODULE,81.09,4.2,93,47,11,23,MATRIX,Y
9294855,3.5,8,2,8,2,6,1.15,6.92,PICK_MODULE,17.5,4.2,94,48,11,23,MATRIX,Y
565665720,13.25,0.33,16.25,16.25,0.33,12,0.2,2.41,PICK_MODULE,76.88,4.2,74,37,9,18,MATRIX,Y
565358889,3,5.55,1.34,5.55,1.34,9,0.6,5.42,PICK_MODULE,41.75,4.2,235,119,28,59,MATRIX,Y
563236915,11.5,1.75,10,11.5,1.75,6,0.4,2.41,PICK_MODULE,52.98,4.2,26,13,3,7,MATRIX,Y
568936705,2.3,2,3.6,3.6,2,12,0.2,2.41,PICK_MODULE,223.95,4.2,317,161,37,79,MATRIX,Y
555436657,2.75,1,3.25,3.25,1,10,0.15,1.5,PICK_MODULE,41.62,4.2,587,298,69,147,MATRIX,Y
1313655,4,2.5,9,9,2.5,6,1.2,7.22,PICK_MODULE,99.3,4.181818182,58,30,7,15,MATRIX,Y
562915104,3,5,3,5,3,4,0.2,0.8,PICK_MODULE,23.08,4.181818182,117,59,14,29,MATRIX,Y
555135178,5.5,2,3,5.5,2,6,0.8,4.81,PICK_MODULE,60.29,4.181818182,159,81,19,40,MATRIX,Y
4699322,8.75,1.75,3,8.75,1.75,6,1,6.01,PICK_MODULE,70.36,4.181818182,114,58,13,29,MATRIX,Y
568347676,2.8,1.3,3.3,3.3,1.3,10,0.2,1.99,PICK_MODULE,47.18,4.181818182,437,221,51,109,MATRIX,Y
575785819,3,1,5,5,1,24,0.5,12,PICK_MODULE,48.04,4.181818182,350,177,41,87,MATRIX,Y
571762574,1.5,6.5,3,6.5,1.5,6,0.2,1.2,PICK_MODULE,131.75,4.181818182,179,91,21,45,MATRIX,Y
569095676,3.25,9.5,3.25,9.5,3.25,6,2.36,14.14,PICK_MODULE,96.41,4.181818182,52,27,6,13,MATRIX,Y
573015161,4,11.25,4,11.25,4,4,0.78,3.12,PICK_MODULE,115.33,4.181818182,29,15,3,7,MATRIX,Y
575569333,8,2,6,8,2,3,1.65,4.96,PICK_MODULE,50.21,4.181818182,55,28,6,14,MATRIX,Y
567070522,7,1,5,7,1,6,0.75,4.51,PICK_MODULE,40.46,4.181818182,150,76,18,37,MATRIX,Y
555008108,7,9.25,8,9.25,7,6,1.25,7.52,PICK_MODULE,82.75,4.163636364,10,5,1,3,MATRIX,Y
4671944,3,10,2,10,2,6,1.5,9.02,PICK_MODULE,113.36,4.163636364,88,44,10,22,MATRIX,Y
552530499,7.5,2.75,4.75,7.5,2.75,8,0.7,5.62,PICK_MODULE,23.29,4.163636364,54,27,6,13,MATRIX,Y
557654694,4.75,4.5,8,8,4.5,6,1.4,8.43,PICK_MODULE,93.66,4.163636364,31,16,4,8,MATRIX,Y
564211809,5.75,10.5,3.75,10.5,3.75,4,3.61,14.44,PICK_MODULE,88.36,4.163636364,23,12,3,6,MATRIX,Y
556251162,3.25,2.5,5.25,5.25,2.5,6,0.4,2.41,PICK_MODULE,72.13,4.163636364,123,62,14,31,MATRIX,Y
572764801,2.75,6.25,2,6.25,2,12,0.3,3.61,PICK_MODULE,42.74,4.163636364,153,77,18,38,MATRIX,Y
551075068,4,1,7,7,1,48,0.2,9.56,PICK_MODULE,108.05,4.163636364,188,95,22,47,MATRIX,Y
569811748,8,4,6,8,4,3,0.65,1.95,PICK_MODULE,26.23,4.163636364,27,14,3,7,MATRIX,Y
573177531,7.25,6.25,10.25,10.25,6.25,2,7.37,14.75,PICK_MODULE,149.29,4.163636364,11,6,1,3,MATRIX,Y
572504018,3,1,6.4,6.4,1,1,0.6,0.6,PICK_MODULE,74.05,4.163636364,273,139,32,68,MATRIX,Y
570971406,14,4,11.25,14,4,2,2.26,4.51,PICK_MODULE,60.22,4.163636364,8,4,1,2,MATRIX,Y
575488485,10,10,7,10,7,1,1.75,1.75,PICK_MODULE,18.42,4.163636364,8,4,1,2,MATRIX,Y
568934936,3,1.25,4.75,4.75,1.25,48,0.05,2.41,PICK_MODULE,123,4.163636364,295,149,35,74,MATRIX,Y
565040385,12,10,11,12,10,1,12.04,12.04,OFFLINE_PICK,16.67,4.145454545,4,2,0,1,MATRIX,Y
573756056,14.25,5.5,11,14.25,5.5,2,2.36,4.71,PICK_MODULE,44.43,4.145454545,6,3,1,2,MATRIX,Y
